incidentDate,state,cityOrCounty,address,killed,injured,operations: d.operations,type,age
04-Nov-16,California,Venice,Ocean Front Walk and Rose Avenue,0,1,N/A,Accidental,Adult
04-Nov-16,California,Fresno,East Church and South Gearhart Avenues,0,1,N/A,Accidental,Adult
04-Nov-16,Idaho,Pocatello,West Eldredge Road,0,1,N/A,Accidental,Adult
04-Nov-16,Pennsylvania,Lancaster,600 block of N. Franklin Street,0,1,N/A,Accidental,Adult
03-Nov-16,Mississippi,Hazlehurst,Nelson Drive,0,1,N/A,Accidental,Adult
03-Nov-16,Washington,Washington,2500 block of Horse Stable Lane NW,0,1,N/A,Accidental,Adult
03-Nov-16,Virginia,Grottoes,100 block of Strickley Road,0,1,N/A,Accidental,Adult
03-Nov-16,Maine,Springfield,N/A,0,1,N/A,Accidental,Adult
02-Nov-16,South Carolina,Anderson,653 SC 28 B,0,1,N/A,Accidental,Adult
02-Nov-16,Arkansas,Farmington,263 Countryside Drive,0,1,N/A,Accidental,Adult
02-Nov-16,Oklahoma,Oklahoma City (Del City),2300 block of Mansfield Avenue,0,1,N/A,Accidental,Adult
02-Nov-16,South Carolina,Aiken,Barway Drive,0,1,N/A,Accidental,Adult
02-Nov-16,Idaho,Idaho Falls (Ammon),1800 block of Eagle Drive,0,1,N/A,Accidental,Adult
02-Nov-16,Maine,Phippsburg,Route 209,0,1,N/A,Accidental,Adult
02-Nov-16,Alaska,Thorne Bay,N/A,0,1,N/A,Accidental,Adult
01-Nov-16,Washington,Lakewood,10600 Block of Douglas Drive SW,0,1,N/A,Accidental,Adult
01-Nov-16,Washington,Amboy,12000 block of Northeast Grantham Road,0,1,N/A,Accidental,Adult
31-Oct-16,Pennsylvania,Lebanon,302 E Weidman Street,0,1,N/A,Accidental,Adult
31-Oct-16,Michigan,Clare,503 Schoolcrest Avenue,0,2,N/A,Accidental,Adult
31-Oct-16,Oregon,Sweet Home,1500 block of 47th Ave,0,2,N/A,Accidental,Adult
31-Oct-16,Louisiana,New Orleans,200 block of Newton Street,0,1,N/A,Accidental,Adult
30-Oct-16,Ohio,Fairborn,400 block of Forest Street,0,1,N/A,Accidental,Adult
30-Oct-16,Montana,Roundup,N/A,0,1,N/A,Accidental,Adult
30-Oct-16,Georgia,Augusta,3450 Wrightsboro Rd,0,1,N/A,Accidental,Adult
30-Oct-16,Louisiana,Plain Dealing,N/A,0,1,N/A,Accidental,Adult
29-Oct-16,North Carolina,Lincolnton,Loop Rd,0,1,N/A,Accidental,Adult
29-Oct-16,Indiana,West Terre Haute,North 6th Street,0,1,N/A,Accidental,Adult
29-Oct-16,Tennessee,Elizabethton,500 block of Laurel Road,0,1,N/A,Accidental,Adult
29-Oct-16,Washington,Tacoma,East 36th and East J street,0,1,N/A,Accidental,Adult
28-Oct-16,Alabama,Birmingham,4700 block of Second Avenue South,0,1,N/A,Accidental,Adult
28-Oct-16,Nevada,Las Vegas,1810 S Rainbow Blvd,0,1,N/A,Accidental,Adult
28-Oct-16,Rhode Island,Providence,Marconi St,0,1,N/A,Accidental,Adult
28-Oct-16,West Virginia,Hedgesville,Durham Drive,0,1,N/A,Accidental,Adult
27-Oct-16,Wisconsin,Racine,1200 block of Marquette Street,0,1,N/A,Accidental,Adult
27-Oct-16,Indiana,Leesburg,EMS T13 Lane,0,1,N/A,Accidental,Adult
27-Oct-16,North Carolina,Asheville,Charlie Arthur Lane,0,1,N/A,Accidental,Adult
27-Oct-16,Mississippi,Jackson,Rosehaven Drive,0,1,N/A,Accidental,Adult
26-Oct-16,Ohio,Columbus,Berkeley Road and East Deshler Avenue,0,1,N/A,Accidental,Adult
26-Oct-16,Ohio,Zanesville,507 Imlay Avenue,0,1,N/A,Accidental,Adult
26-Oct-16,Alabama,Cullman (county),County Road 1603,0,1,N/A,Accidental,Adult
26-Oct-16,Florida,Palm Coast,Chinook Court,0,1,N/A,Accidental,Adult
26-Oct-16,Florida,Pinellas Park,7600 block of 62nd Way,0,1,N/A,Accidental,Adult
26-Oct-16,South Carolina,Burton,120 Shanklin Road,0,1,N/A,Accidental,Adult
25-Oct-16,Michigan,Pennfield Township,22000 block of East Avenue North,0,1,N/A,Accidental,Adult
25-Oct-16,Texas,San Antonio,3805 Farm Road,0,1,N/A,Accidental,Adult
25-Oct-16,West Virginia,Huntington,1531 6th Avenue,0,1,N/A,Accidental,Adult
25-Oct-16,California,Santa Rosa,Linda Lane,0,1,N/A,Accidental,Adult
25-Oct-16,Tennessee,Greeneville,620 Oregon Trail Road,0,1,N/A,Accidental,Adult
24-Oct-16,Georgia,Dawsonville,795 Ga. 400,0,1,N/A,Accidental,Adult
24-Oct-16,Iowa,Davenport,2100 block Division Street,0,1,N/A,Accidental,Adult
24-Oct-16,Florida,Fort Pierce,5880 Okeechobee Road,0,1,N/A,Accidental,Adult
24-Oct-16,South Carolina,Beaufort (Ladys Island),Hill Road,0,1,N/A,Accidental,Adult
24-Oct-16,Kansas,Topeka,Interstate 70,0,1,N/A,Accidental,Adult
23-Oct-16,Colorado,Holyoke,22736 cr 29,0,1,N/A,Accidental,Adult
23-Oct-16,North Dakota,Morton (county),N/A,0,1,N/A,Accidental,Adult
23-Oct-16,New York,Bergen,Buffalo Road,0,1,N/A,Accidental,Adult
23-Oct-16,Ohio,Greenville,3600 block of U.S. 127,0,1,N/A,Accidental,Adult
22-Oct-16,Maine,New Sharon,236 Starks Road,0,1,N/A,Accidental,Adult
22-Oct-16,Ohio,Cincinnati (Price Hill),4700 block of Guerley Road,0,1,N/A,Accidental,Adult
22-Oct-16,Massachusetts,Haverhill,Arlington Street,0,1,N/A,Accidental,Adult
22-Oct-16,Ohio,Cleveland,East 131st,0,2,N/A,Accidental,Adult
21-Oct-16,Michigan,Big Rapids,21400 Perry Avenue,0,1,N/A,Accidental,Adult
21-Oct-16,Texas,College Station,Central Park Lane,0,1,N/A,Accidental,Adult
21-Oct-16,Nevada,Las Vegas,1700 block of Rock Springs Drive,0,2,N/A,Accidental,Adult
20-Oct-16,North Carolina,Randleman,1021 High Point St,0,1,N/A,Accidental,Adult
20-Oct-16,Texas,Kaufman (county),Calvert Road,0,1,N/A,Accidental,Adult
20-Oct-16,Kentucky,Lexington,975 Red Mile Rd,0,2,N/A,Accidental,Adult
20-Oct-16,Illinois,Du Quoin,North Vine Street,0,2,N/A,Accidental,Adult
20-Oct-16,Texas,Killeen,1300 block of East Avenue H,0,1,N/A,Accidental,Adult
17-Oct-16,California,Orange,1900-B W Katella Avenue,0,1,N/A,Accidental,Adult
17-Oct-16,Indiana,Terre Haute,25th and Lafayette,0,1,N/A,Accidental,Adult
17-Oct-16,Iowa,Denison,N/A,0,1,N/A,Accidental,Adult
17-Oct-16,Arizona,Kingman,3800 block of East Devlin Avenue,0,1,N/A,Accidental,Adult
17-Oct-16,Arizona,Tucson,6700 block of West Copperwood Way,0,1,N/A,Accidental,Adult
17-Oct-16,Indiana,Elkhart,311 East Carlton Avenue,0,2,N/A,Accidental,Adult
16-Oct-16,California,Suisun City,1000 block of Canary Court,0,1,N/A,Accidental,Adult
16-Oct-16,Ohio,Dayton (Trotwood),100 block of Crown Avenue,0,1,N/A,Accidental,Adult
16-Oct-16,Kansas,Cowley (county),22000 block of 12th Road,0,1,N/A,Accidental,Adult
16-Oct-16,Pennsylvania,Jersey Mills (Pine Creek),Sulgar Road,0,1,N/A,Accidental,Adult
16-Oct-16,North Dakota,Abercrombie,N/A,0,1,N/A,Accidental,Adult
16-Oct-16,Nevada,Las Vegas,4200 block of Studio Street,0,1,N/A,Accidental,Adult
15-Oct-16,Connecticut,Enfield,Ecology Drive,0,1,N/A,Accidental,Adult
15-Oct-16,Arkansas,Drew (county),N/A,0,1,N/A,Accidental,Adult
15-Oct-16,Illinois,Chicago,4800 block of West Congress,0,1,N/A,Accidental,Adult
15-Oct-16,Minnesota,Saint Cloud,Wilson Avenue,0,1,N/A,Accidental,Adult
15-Oct-16,Michigan,Midland (county),N/A,0,1,N/A,Accidental,Adult
15-Oct-16,Minnesota,Saint Paul,Bellows and Baker Street W.,0,1,N/A,Accidental,Adult
14-Oct-16,Indiana,Franklin,1700 block of 125W,0,1,N/A,Accidental,Adult
14-Oct-16,Illinois,Freeport,1100 block of South State Ave,0,1,N/A,Accidental,Adult
14-Oct-16,Tennessee,Chattanooga,Timber Knoll Drive,0,1,N/A,Accidental,Adult
13-Oct-16,Michigan,Twin Lake,300 block of East Calumet,0,1,N/A,Accidental,Adult
12-Oct-16,Colorado,Grand Junction,1600 North Avenue,0,1,N/A,Accidental,Adult
12-Oct-16,Kentucky,Louisville,5600 block of Rustic Way,0,1,N/A,Accidental,Adult
12-Oct-16,Arizona,Peoria,7522 W Deer Valley Rd,0,2,N/A,Accidental,Adult
12-Oct-16,Florida,Deltona,Buccaneer Avenue,0,1,N/A,Accidental,Adult
12-Oct-16,Maryland,Baltimore,1000 block of Bethune Avenue,0,1,N/A,Accidental,Adult
11-Oct-16,New York,Hilton,629 Moul Road,0,1,N/A,Accidental,Adult
11-Oct-16,Virginia,Martinsville,730 E Church St,0,3,N/A,Accidental,Adult
11-Oct-16,Illinois,Chicago,2800 block of South Central Park,0,1,N/A,Accidental,Adult
09-Oct-16,Arizona,Phoenix,16th and Washington,0,1,N/A,Accidental,Adult
09-Oct-16,Virginia,Lynchburg,1000 Misty Mountain Rd.,0,1,N/A,Accidental,Adult
09-Oct-16,New York,Corona (Queens),95th Avenue and 120 Street,0,1,N/A,Accidental,Adult
09-Oct-16,Iowa,Oskaloosa,208 3rd Ave East,0,1,N/A,Accidental,Adult
08-Oct-16,Missouri,Saint Louis,1253 Hampton Avenue,0,1,N/A,Accidental,Adult
08-Oct-16,California,Petaluma,Reynolds Drive,0,1,N/A,Accidental,Adult
08-Oct-16,Texas,Denison,400 block of Gun Club Road,0,1,N/A,Accidental,Adult
08-Oct-16,California,Ventura,1300 block of East Santa Clara Street,0,1,N/A,Accidental,Adult
08-Oct-16,Georgia,Auburn,Wages Road,0,1,N/A,Accidental,Adult
08-Oct-16,Texas,Odessa,3700 block of Andrews Highway,0,1,N/A,Accidental,Adult
07-Oct-16,Arizona,Prescott Valley,East Horizon Lane,0,1,N/A,Accidental,Adult
07-Oct-16,Missouri,Troy,600 block of Wilhoit Court,0,1,N/A,Accidental,Adult
07-Oct-16,California,Norwalk,10600 Firestone Boulevard,0,1,N/A,Accidental,Adult
06-Oct-16,West Virginia,Wheeling,South Park Street,0,1,N/A,Accidental,Adult
05-Oct-16,Connecticut,Hartford,Judson Street,0,1,N/A,Accidental,Adult
05-Oct-16,Louisiana,West Monroe,Velma Drive,0,1,N/A,Accidental,Adult
05-Oct-16,North Dakota,Enderlin,N/A,0,1,N/A,Accidental,Adult
05-Oct-16,Oregon,Douglas (county),N/A,0,1,N/A,Accidental,Adult
04-Oct-16,Tennessee,Nashville,1400 block of 16th Avenue North,0,1,N/A,Accidental,Adult
04-Oct-16,Iowa,Storm Lake,1726 Lake Ave North,0,1,N/A,Accidental,Adult
04-Oct-16,Virginia,Campbell (county),Marysville Road,0,1,N/A,Accidental,Adult
04-Oct-16,Florida,Immokalee,300 block of South Seventh Street,0,1,N/A,Accidental,Adult
03-Oct-16,Texas,Fort Worth,1416 Meadowlane Terrace,0,1,N/A,Accidental,Adult
03-Oct-16,Minnesota,Willmar,2101 15th Avenue NW,0,1,N/A,Accidental,Adult
03-Oct-16,Florida,Jacksonville,7915 Baymeadows Circle East,0,1,N/A,Accidental,Adult
03-Oct-16,Louisiana,Lafayette,Louisiana Avenue,0,1,N/A,Accidental,Adult
03-Oct-16,Michigan,Goodells (Wales Township),600 block of Mayer Road,0,1,N/A,Accidental,Adult
03-Oct-16,Michigan,Goodells (Wales Township),N/A,0,1,N/A,Accidental,Adult
02-Oct-16,New York,Staten Island,6 Cannon Blvd.,1,0,N/A,Accidental,Adult
02-Oct-16,Florida,North Fort Myers,11831 Bayshore Rd,0,2,N/A,Accidental,Adult
02-Oct-16,Tennessee,Memphis,3400 block of Dupre Street,0,1,N/A,Accidental,Adult
02-Oct-16,Ohio,Cleveland,12700 block of Larchmere Avenue.,0,1,N/A,Accidental,Adult
02-Oct-16,Pennsylvania,Indiana,Airport Road,0,1,N/A,Accidental,Adult
01-Oct-16,North Carolina,Eden,365 E. Harris Place,0,1,N/A,Accidental,Adult
01-Oct-16,Texas,Wichita Falls,1300 7th St,0,3,N/A,Accidental,Adult
01-Oct-16,Ohio,Dayton (Huber Heights),Shore Drive,0,1,N/A,Accidental,Adult
01-Oct-16,Ohio,Lima,4251 Reservoir Road,0,1,N/A,Accidental,Adult
01-Oct-16,Idaho,Soda Springs,N/A,0,1,N/A,Accidental,Adult
30-Sep-16,Pennsylvania,Lancaster,700 block of East Fulton Street,0,1,N/A,Accidental,Adult
29-Sep-16,South Carolina,Greenville,1040-A Woodruff Rd,0,2,N/A,Accidental,Adult
29-Sep-16,Tennessee,Dandridge,2341 Lower Rhinehart Road,0,1,N/A,Accidental,Adult
29-Sep-16,Missouri,Saint Joseph,3400 block of South 16th Street,0,1,N/A,Accidental,Adult
28-Sep-16,Nevada,Las Vegas,N/A,0,1,N/A,Accidental,Adult
28-Sep-16,Texas,San Antonio,Corinne Drive,0,1,N/A,Accidental,Adult
28-Sep-16,Tennessee,Nashville,7000 block of Riverbend Road,0,1,N/A,Accidental,Adult
28-Sep-16,Oklahoma,Tulsa,1000 block of N. Winston,0,1,N/A,Accidental,Adult
28-Sep-16,South Carolina,Richland (county),1212 Metze Road,0,2,N/A,Accidental,Adult
28-Sep-16,Virginia,Richmond,201 W. Marshall Street,0,1,N/A,Accidental,Adult
28-Sep-16,West Virginia,Belington,N/A,0,1,N/A,Accidental,Adult
27-Sep-16,Indiana,Etna Green,9900-block of West C.R. 575 North,0,1,N/A,Accidental,Adult
26-Sep-16,California,Lemon Grove,N/A,0,1,N/A,Accidental,Adult
26-Sep-16,Iowa,Newton,N/A,0,1,N/A,Accidental,Adult
26-Sep-16,Washington,Chehalis,1400 block of Northwest Louisiana Avenue,0,1,N/A,Accidental,Adult
26-Sep-16,Kentucky,Lexington,3500 block of Gunbow Court,0,1,N/A,Accidental,Adult
26-Sep-16,Georgia,Norcross,1400 block of Wingfoot Way,0,1,N/A,Accidental,Adult
25-Sep-16,Oklahoma,Miami,N/A,0,1,N/A,Accidental,Adult
25-Sep-16,Mississippi,Mccomb,Highway 98 East,0,1,N/A,Accidental,Adult
25-Sep-16,Illinois,Chicago,8000 block of South Yates Avenue,0,1,N/A,Accidental,Adult
25-Sep-16,Louisiana,Harvey,Destrehan Avenue and River Road,0,1,N/A,Accidental,Adult
25-Sep-16,Tennessee,Nashville (Donelson),209 Blue Hills Drive,0,1,N/A,Accidental,Adult
24-Sep-16,Utah,Sandy,9575 S State St,0,2,N/A,Accidental,Adult
24-Sep-16,Kansas,Topeka,6200 block of SW 6th Avenue,0,1,N/A,Accidental,Adult
24-Sep-16,Tennessee,Memphis,3300 block of Henry Avenue,0,1,N/A,Accidental,Adult
24-Sep-16,Nebraska,Omaha,16th and Castelar Street,0,1,N/A,Accidental,Adult
23-Sep-16,Indiana,South Bend,2700 block of South Michigan Street,0,1,N/A,Accidental,Adult
23-Sep-16,Colorado,Berthoud,1000 block of 7th Street Court,0,0,N/A,Accidental,Adult
22-Sep-16,Florida,Titusville,400 block of Darden Avenue,0,1,N/A,Accidental,Adult
21-Sep-16,Kentucky,Lexington,1300 block of Dix Drive,0,1,N/A,Accidental,Adult
21-Sep-16,Kentucky,Louisville,3900 block of Shelbyville Road,0,1,N/A,Accidental,Adult
21-Sep-16,Illinois,Chicago (Englewood),5500 block of South Bishop Street,0,1,N/A,Accidental,Adult
21-Sep-16,Wisconsin,Milwaukee,2700 block of N. 20th Street,0,1,N/A,Accidental,Adult
20-Sep-16,North Carolina,Wilmington,15th and Castle Streets,0,1,N/A,Accidental,Adult
20-Sep-16,Nebraska,Omaha,N/A,0,1,N/A,Accidental,Adult
20-Sep-16,Ohio,Cleveland,Ansel Road and Edmunds Avenue,0,1,N/A,Accidental,Adult
20-Sep-16,Massachusetts,Lawrence,South Boylston Street,0,1,N/A,Accidental,Adult
20-Sep-16,Indiana,New Castle,N/A,0,1,N/A,Accidental,Adult
19-Sep-16,Nebraska,Bennington,North 156th and Pawnee Road,0,1,N/A,Accidental,Adult
19-Sep-16,Indiana,Indianapolis,6300 block of West Thompson Road,0,1,N/A,Accidental,Adult
19-Sep-16,Pennsylvania,Washington,200 block of North Avenue,0,1,N/A,Accidental,Adult
18-Sep-16,Massachusetts,South Hadley,55 Alvord Street,0,1,N/A,Accidental,Adult
18-Sep-16,Texas,College Station,401 Anderson Street,1,1,N/A,Accidental,Adult
18-Sep-16,Washington,Bellingham,500 block of Mulberry Road,0,1,N/A,Accidental,Adult
18-Sep-16,Texas,Pasadena,5690 Fairmont Pkwy,0,1,N/A,Accidental,Adult
17-Sep-16,New York,Rochester (Greece),Hill Drive,0,1,N/A,Accidental,Adult
17-Sep-16,Utah,Draper,338 W. Inauguration Rd.,0,1,N/A,Accidental,Adult
16-Sep-16,Texas,Harris (county),N/A,0,1,N/A,Accidental,Adult
16-Sep-16,Georgia,Morgan (county),Hawkins Avenue,0,1,N/A,Accidental,Adult
15-Sep-16,Tennessee,Greeneville,335 Wild Rye Lane,0,1,N/A,Accidental,Adult
15-Sep-16,Maryland,Hagerstown,N/A,0,1,N/A,Accidental,Adult
15-Sep-16,Florida,Miami (Kendall),12325 Southwest 151st Street,0,1,N/A,Accidental,Adult
15-Sep-16,Georgia,Springfield,E. Fourth Street,0,1,N/A,Accidental,Adult
15-Sep-16,Wisconsin,Milwaukee,7878 N 60th Street,0,1,N/A,Accidental,Adult
15-Sep-16,California,Fresno,2500 block of Fairmont,0,1,N/A,Accidental,Adult
15-Sep-16,Utah,Salt Lake City,2100 South and 200 East,0,1,N/A,Accidental,Adult
14-Sep-16,Missouri,Saint Louis,6402 Plymouth Avenue,0,1,N/A,Accidental,Adult
13-Sep-16,Louisiana,Gretna (Terrytown),2148 Esplanade Place,0,1,N/A,Accidental,Adult
13-Sep-16,Georgia,Jackson,N/A,0,2,N/A,Accidental,Adult
13-Sep-16,Louisiana,La Place (Laplace),100 block of Oak Arbor Place,1,0,N/A,Accidental,Adult
13-Sep-16,Illinois,Chicago,1000 block of West Belmont Avenue,0,1,N/A,Accidental,Adult
12-Sep-16,Texas,Fort Worth,1200 block of Susan Avenue,0,1,N/A,Accidental,Adult
12-Sep-16,Tennessee,Heiskell,I 75 and E. Raccoon Valley Rd,0,1,N/A,Accidental,Adult
12-Sep-16,Nebraska,Lincoln,U.S. 77 and Davey Road,0,1,N/A,Accidental,Adult
11-Sep-16,Georgia,Decatur,3569 Larkspur Terrace,0,1,N/A,Accidental,Adult
11-Sep-16,Tennessee,Roan Mountain,203 Tower Road,0,1,N/A,Accidental,Adult
11-Sep-16,Georgia,Troup (county),Old School Road,0,0,N/A,Accidental,Adult
10-Sep-16,Missouri,Saint Louis,2800 block of Stoddard Street,0,1,N/A,Accidental,Adult
10-Sep-16,North Carolina,Wake Forest,942 Durham Road,0,1,N/A,Accidental,Adult
09-Sep-16,Tennessee,Clarksville,Lincoln Drive,0,1,N/A,Accidental,Adult
09-Sep-16,Florida,Saint Petersburg (St Petersburg),Freemont Terrace and 29th Street,0,1,N/A,Accidental,Adult
09-Sep-16,Louisiana,New Orleans,1400 block of Annunciation Street,0,1,N/A,Accidental,Adult
09-Sep-16,Georgia,Rincon,Blue Jay Road,0,1,N/A,Accidental,Adult
08-Sep-16,Tennessee,Hamilton (county),Holder Drive,0,1,N/A,Accidental,Adult
08-Sep-16,Texas,Alpine,704 West Sul Ross Avenue,1,2,N/A,Accidental,Adult
08-Sep-16,Tennessee,Nashville,Wildgrove Court,0,1,N/A,Accidental,Adult
08-Sep-16,Illinois,Chicago,6500 block of South Maplewood Avenue,0,1,N/A,Accidental,Adult
08-Sep-16,Illinois,Evanston,1043 Dodge Avenue,0,1,N/A,Accidental,Adult
07-Sep-16,Florida,Saint Augustine,1955 A1A S,0,2,N/A,Accidental,Adult
07-Sep-16,Wisconsin,Nokomis,N/A,0,2,N/A,Accidental,Adult
06-Sep-16,Massachusetts,Lawrence,11 South Boylston Street,0,1,N/A,Accidental,Adult
06-Sep-16,Texas,Terrell,200 Bowser Cir,0,1,N/A,Accidental,Adult
06-Sep-16,Arizona,Golden Valley,N/A,0,1,N/A,Accidental,Adult
06-Sep-16,Mississippi,Tupelo,County Roads 1680 and 3571,0,2,N/A,Accidental,Adult
06-Sep-16,Arkansas,Forrest City,N/A,0,2,N/A,Accidental,Adult
06-Sep-16,Tennessee,Louisville,161 Manor Way,0,1,N/A,Accidental,Adult
05-Sep-16,Georgia,Mcdonough (McDonough),696 Hennepin Terrace,0,1,N/A,Accidental,Adult
05-Sep-16,Kentucky,Lexington,Augusta Drive,0,1,N/A,Accidental,Adult
05-Sep-16,Nebraska,Schuyler,N/A,0,1,N/A,Accidental,Adult
05-Sep-16,Utah,Logan,454 N 400 E,0,1,N/A,Accidental,Adult
04-Sep-16,California,Morongo Valley,N/A,0,1,N/A,Accidental,Adult
04-Sep-16,Texas,Fort Worth,9317 South Fwy,0,1,N/A,Accidental,Adult
03-Sep-16,Missouri,Kansas City (Raytown),5900 block of Raytown Road,0,1,N/A,Accidental,Adult
03-Sep-16,New York,Blossvale (Vienna),N/A,0,1,N/A,Accidental,Adult
03-Sep-16,Ohio,Curtice,N/A,0,1,N/A,Accidental,Adult
03-Sep-16,Alabama,Selma,N/A,0,2,N/A,Accidental,Adult
03-Sep-16,Idaho,Dubois,N/A,0,1,N/A,Accidental,Adult
02-Sep-16,California,Fresno,East Ventura Avenue and South Hazlewood Boulevard,0,1,N/A,Accidental,Adult
02-Sep-16,Florida,Pensacola,700 Truman Avenue,0,1,N/A,Accidental,Adult
01-Sep-16,South Carolina,Hilton Head Island,Fishermans Bend Court,0,1,N/A,Accidental,Adult
01-Sep-16,South Carolina,Columbia,228 Meredith Square,1,2,N/A,Accidental,Adult
01-Sep-16,Indiana,Bartholomew (county),N/A,0,1,N/A,Accidental,Adult
31-Aug-16,Oregon,Corvallis,1600 block of Southeast Crystal Lake Drive,0,0,N/A,Accidental,Adult
31-Aug-16,New Hampshire,Lebanon,20 Spencer Street,0,1,N/A,Accidental,Adult
31-Aug-16,Massachusetts,Abington,159 Linwood Street,0,1,N/A,Accidental,Adult
31-Aug-16,Florida,Boynton Beach,600 block of Northeast 2nd Street,0,1,N/A,Accidental,Adult
31-Aug-16,Texas,Childress,U.S. Highway 287,0,1,N/A,Accidental,Adult
31-Aug-16,Michigan,Eastpointe,21030 Gratiot Ave,0,1,N/A,Accidental,Adult
31-Aug-16,Ohio,Solon,28560 Miles Road,0,1,N/A,Accidental,Adult
31-Aug-16,Arizona,Phoenix,4013 W Yucca St,0,1,N/A,Accidental,Adult
31-Aug-16,North Carolina,Denton,Hilltop Lane,0,1,N/A,Accidental,Adult
31-Aug-16,Ohio,New Carlisle,103 S. Church St.,0,1,N/A,Accidental,Adult
30-Aug-16,Kentucky,Henderson,Holiday Court,0,1,N/A,Accidental,Adult
30-Aug-16,New York,Ilion,225 Ostego Street,1,1,N/A,Accidental,Adult
30-Aug-16,Nevada,Las Vegas,5111 Boulder Hwy,0,1,N/A,Accidental,Adult
30-Aug-16,Michigan,Westland,2600 block of Christine,0,1,N/A,Accidental,Adult
30-Aug-16,Illinois,Chicago (Englewood),600 block of West 61st Place,0,1,N/A,Accidental,Adult
30-Aug-16,Michigan,Southfield,20000 block of Lahser Road,0,1,N/A,Accidental,Adult
30-Aug-16,Kentucky,Lexington,175 North Locust Hill Dr,0,1,N/A,Accidental,Adult
30-Aug-16,Tennessee,Nashville,644 Glastonbury Rd,0,1,N/A,Accidental,Adult
30-Aug-16,Iowa,Carter Lake,North 11th St and Ave O,0,1,N/A,Accidental,Adult
29-Aug-16,Delaware,Wilmington,500 block of W Sixth St,0,1,N/A,Accidental,Adult
29-Aug-16,Pennsylvania,Philadelphia,2100 block of South Etting Terr,0,2,N/A,Accidental,Adult
29-Aug-16,Florida,Fort Myers,2418 Colonial Blvd,0,1,N/A,Accidental,Adult
29-Aug-16,Tennessee,Chattanooga,4300 Founders Way,0,1,N/A,Accidental,Adult
29-Aug-16,Indiana,Elkhart,Prairie Street and Lusher Avenue,0,1,N/A,Accidental,Adult
28-Aug-16,Kentucky,Louisville,1100 block of Euclid Ave,0,1,N/A,Accidental,Adult
28-Aug-16,Georgia,Atlanta,900 New Town Cir SE,0,3,N/A,Accidental,Adult
28-Aug-16,Nevada,Las Vegas,4800 block of White Aspen Ave,0,1,N/A,Accidental,Adult
28-Aug-16,Kansas,Hutchinson,300 block of East 11th Ave,0,1,N/A,Accidental,Adult
28-Aug-16,Georgia,Savannah,1400 block of New Jersey St,0,1,N/A,Accidental,Adult
27-Aug-16,Illinois,Carbondale,N/A,0,1,N/A,Accidental,Adult
27-Aug-16,New York,Bronx,960 E 165 St,0,2,N/A,Accidental,Adult
27-Aug-16,Illinois,Chicago,600 block of East Illinois St,0,1,N/A,Accidental,Adult
27-Aug-16,New Jersey,Trenton,500 block of Roosevelt Street,1,1,N/A,Accidental,Adult
27-Aug-16,Missouri,Kansas City,5500 block of Wabash Avenue,0,1,N/A,Accidental,Adult
26-Aug-16,Illinois,Chicago,6200 block of N Ridge Ave,0,1,N/A,Accidental,Adult
26-Aug-16,Tennessee,Murfreesboro,400 block of Shoshone Pl,0,1,N/A,Accidental,Adult
26-Aug-16,Pennsylvania,Pittsburgh,1200 block of Lincoln Avenue,0,1,N/A,Accidental,Adult
25-Aug-16,Illinois,Chicago,5800 block of West Giddings Street,0,1,N/A,Accidental,Adult
25-Aug-16,Kansas,Lawrence,500 block of Wisconsin Street,0,1,N/A,Accidental,Adult
24-Aug-16,Texas,Childress (county),US 287,0,1,N/A,Accidental,Adult
24-Aug-16,Tennessee,Paris,Depot Street,0,1,N/A,Accidental,Adult
22-Aug-16,Illinois,Chicago (Englewood),7100 block of South Normal,0,1,N/A,Accidental,Adult
21-Aug-16,Washington,Everett,12100 block of Andrew Sater Road,0,1,N/A,Accidental,Adult
21-Aug-16,Missouri,Saint Joseph (St Joseph),30th and Patee Street,0,1,N/A,Accidental,Adult
21-Aug-16,Texas,Dallas,3500 block of Indianola Street,0,1,N/A,Accidental,Adult
21-Aug-16,New York,Westhampton Beach,1040 North Perimeter Road,0,1,N/A,Accidental,Adult
21-Aug-16,Tennessee,Chattanooga (East Ridge),500 block of Frawley Road,0,2,N/A,Accidental,Adult
20-Aug-16,Washington,Spokane,1702 South Grand Boulevard,0,1,N/A,Accidental,Adult
19-Aug-16,Missouri,Springfield,3154 W Chestnut Expy,0,1,N/A,Accidental,Adult
19-Aug-16,Michigan,Detroit,Glastonbury Ave,0,1,N/A,Accidental,Adult
19-Aug-16,New Jersey,Newark,Lyons Avenue,0,1,N/A,Accidental,Adult
19-Aug-16,North Carolina,Rocky Mount,Crabapple Lane,0,1,N/A,Accidental,Adult
19-Aug-16,Pennsylvania,Lancaster,North Street,0,1,N/A,Accidental,Adult
18-Aug-16,California,Lake Elsinore,16500 block of Badalona Street,0,1,N/A,Accidental,Adult
18-Aug-16,Illinois,Harvey,100 block of East 146th Street,0,1,N/A,Accidental,Adult
17-Aug-16,Alaska,Petersburg,N/A,0,1,N/A,Accidental,Adult
17-Aug-16,South Carolina,Orangeburg,Prestige Court,0,1,N/A,Accidental,Adult
17-Aug-16,North Carolina,Holly Springs,404 Village Walk Drive,0,1,N/A,Accidental,Adult
17-Aug-16,Missouri,Portland,N/A,0,1,N/A,Accidental,Adult
17-Aug-16,Illinois,Joliet,900 block of Rosalind Street,0,1,N/A,Accidental,Adult
